Date,Open,High,Low,Close,Volume,Adj Close
2006-12-29,53.650002,53.779999,53.25,53.389999,7612900,44.841915
2006-12-28,53.799999,53.959999,53.509998,53.650002,7024400,45.060289
2006-12-27,53.880001,54.049999,53.50,53.77,8905300,45.161075
2006-12-26,53.400002,54.009998,53.380001,53.700001,10028200,45.102283
2006-12-22,53.639999,53.66,53.040001,53.349998,8402700,44.808318
2006-12-21,53.889999,54.009998,53.43,53.509998,10445800,44.942701
2006-12-20,53.700001,53.790001,53.419998,53.66,8999000,45.068686
2006-12-19,53.419998,53.889999,53.400002,53.580002,10902300,45.001496
2006-12-18,53.470001,53.77,53.360001,53.630001,12915300,45.04349
2006-12-15,53.220001,53.470001,52.860001,53.32,22369800,44.783122
2006-12-14,53.099998,53.48,52.720001,53.169998,13389700,44.657137
2006-12-13,53.200001,53.389999,52.950001,53.09,13299700,44.589947
2006-12-12,52.450001,52.950001,52.349998,52.799999,14986000,44.346377
2006-12-11,51.860001,52.77,51.830002,52.549999,18229300,44.136404
2006-12-08,52.299999,52.380001,51.32,51.66,32237800,43.388899
2006-12-07,52.619999,52.849998,52.400002,52.490002,12408800,44.086012
2006-12-06,52.75,53.029999,52.599998,52.689999,13045300,44.253988
2006-12-05,52.66,52.830002,52.299999,52.790001,16918300,44.33798
2006-12-04,52.50,53.02,52.200001,52.650002,28801800,44.220395
2006-12-01,53.830002,54.00,53.009998,53.50,14482400,44.934303
2006-11-30,54.02,54.150002,53.66,53.849998,11314900,45.228265
2006-11-29,54.060001,54.139999,53.709999,54.02,9322900,45.371048
2006-11-28,53.919998,54.490002,53.779999,54.27,11998100,45.11068
2006-11-27,54.560001,54.689999,53.73,53.919998,14859600,44.819749
2006-11-24,54.369999,54.759998,54.27,54.560001,4835400,45.351737
2006-11-22,54.68,54.919998,54.419998,54.630001,11706600,45.409922
2006-11-21,55.040001,55.049999,54.509998,54.720001,9191500,45.484733
2006-11-20,54.849998,55.080002,54.720001,54.900002,8949900,45.634354
2006-11-17,54.849998,55.049999,54.82,54.849998,13267400,45.59279
2006-11-16,54.73,54.990002,54.59,54.900002,10064100,45.634354
2006-11-15,54.77,54.799999,54.330002,54.48,12612500,45.285237
2006-11-14,54.549999,54.98,54.07,54.830002,13716200,45.576168
2006-11-13,54.57,54.93,54.459999,54.459999,8669900,45.268612
2006-11-10,54.509998,54.77,54.25,54.77,9612200,45.526294
2006-11-09,54.52,54.720001,54.380001,54.509998,9004900,45.310173
2006-11-08,54.400002,54.75,54.200001,54.610001,9559600,45.393297
2006-11-07,54.220001,54.619999,54.16,54.419998,8579500,45.235362
2006-11-06,53.68,54.25,53.669998,54.209999,11139700,45.060805
2006-11-03,53.549999,53.689999,53.400002,53.43,7531600,44.41245
2006-11-02,53.360001,53.689999,53.220001,53.549999,8920300,44.512196
2006-11-01,54.150002,54.150002,53.50,53.580002,12654100,44.537135
2006-10-31,54.130001,54.290001,53.830002,53.869999,11782300,44.778188
2006-10-30,53.599998,54.07,53.59,53.919998,7471300,44.819749
2006-10-27,54.029999,54.049999,53.610001,53.700001,9197700,44.636881
2006-10-26,53.990002,54.18,53.689999,54.18,9950800,45.03587
2006-10-25,53.540001,54.09,53.540001,54.00,11578600,44.886249
2006-10-24,53.459999,53.599998,53.119999,53.43,14260800,44.41245
2006-10-23,53.279999,53.970001,53.23,53.66,14966300,44.603631
2006-10-20,53.330002,53.68,52.75,53.619999,16555700,44.570382
2006-10-19,53.720001,53.720001,52.830002,53.259998,16086300,44.271139
2006-10-18,53.919998,53.939999,53.34,53.810001,12417500,44.728317
2006-10-17,53.32,53.82,52.919998,53.68,10068900,44.620256
2006-10-16,54.299999,54.349998,53.709999,53.709999,8634300,44.645192
2006-10-13,54.200001,54.490002,53.880001,54.389999,7951400,45.210427
2006-10-12,54.349998,54.57,54.150002,54.259998,9426000,45.102366
2006-10-11,54.220001,54.220001,53.650002,54.040001,12485000,44.919498
2006-10-10,54.549999,54.650002,54.279999,54.630001,10630800,45.409922
2006-10-09,54.080002,54.540001,54.049999,54.509998,5886000,45.310173
2006-10-06,54.349998,54.470001,54.110001,54.240002,8968900,45.085744
2006-10-05,54.560001,54.869999,54.27,54.52,8653700,45.318487
2006-10-04,54.290001,54.849998,54.150002,54.82,12570700,45.567854
2006-10-03,53.630001,54.57,53.57,54.41,13591200,45.227051
2006-10-02,53.529999,53.68,53.299999,53.619999,7378600,44.570382
2006-09-29,53.580002,54.00,53.43,53.57,10701400,44.528821
2006-09-28,53.330002,53.84,53.02,53.52,12219800,44.48726
2006-09-27,53.299999,53.709999,53.130001,53.240002,11387100,44.254518
2006-09-26,52.970001,53.50,52.740002,53.48,14145600,44.45401
2006-09-25,52.720001,53.18,52.529999,52.970001,13046100,44.030086
2006-09-22,52.290001,52.720001,52.18,52.43,11521500,43.581223
2006-09-21,52.630001,52.689999,52.110001,52.240002,9765700,43.423291
2006-09-20,52.18,52.650002,52.139999,52.490002,13629000,43.631097
