Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,58.369999,58.709999,57.98,58.00,1969300,48.614904
2011-12-29,57.900002,58.380001,57.73,58.25,948500,48.824451
2011-12-28,58.560001,58.619999,57.709999,57.740002,1359300,48.396976
2011-12-27,58.099998,58.849998,57.779999,58.439999,1173200,48.983705
2011-12-23,58.299999,58.34,57.77,58.18,2307400,48.765778
2011-12-22,57.950001,58.869999,57.82,58.57,1388200,48.554554
2011-12-21,57.73,57.939999,57.27,57.740002,2621500,47.866485
2011-12-20,56.849998,57.82,56.68,57.759998,1248400,47.883062
2011-12-19,56.650002,56.869999,55.91,56.060001,1366200,46.473764
2011-12-16,56.16,57.009998,56.060001,56.549999,1749800,46.879973
2011-12-15,55.509998,56.16,55.360001,55.93,1268500,46.365993
2011-12-14,54.490002,55.59,54.299999,55.009998,2213400,45.603311
2011-12-13,55.619999,56.110001,54.41,54.689999,1555200,45.338031
2011-12-12,55.849998,55.849998,54.869999,55.34,1710100,45.876883
2011-12-09,55.52,56.610001,55.310001,56.34,1221700,46.705883
2011-12-08,56.02,56.200001,55.009998,55.130001,1642200,45.702794
2011-12-07,55.740002,56.610001,55.23,56.41,1675500,46.763913
2011-12-06,55.810001,56.139999,55.419998,55.799999,2075500,46.258222
2011-12-05,56.18,56.50,55.490002,55.889999,1362900,46.332833
2011-12-02,55.830002,56.360001,55.369999,55.419998,1374500,45.943201
2011-12-01,55.91,55.91,54.919998,55.470001,2356400,45.984654
2011-11-30,54.810001,56.00,54.759998,55.93,2171600,46.365993
2011-11-29,53.599998,53.849998,53.130001,53.439999,1794100,44.301781
2011-11-28,53.880001,54.169998,53.080002,53.52,1721900,44.368103
2011-11-25,52.00,53.299999,51.889999,52.349998,680200,43.39817
2011-11-23,53.290001,53.290001,52.060001,52.119999,1728000,43.207501
2011-11-22,53.77,54.25,53.389999,53.740002,2021300,44.550484
2011-11-21,54.580002,54.580002,53.650002,53.990002,2054100,44.757734
2011-11-18,55.380001,55.490002,54.75,55.389999,1924800,45.918332
2011-11-17,55.98,56.049999,54.700001,55.040001,2401000,45.628184
2011-11-16,56.060001,56.939999,55.93,56.07,1466300,46.482053
2011-11-15,55.900002,57.009998,55.630001,56.610001,1725800,46.929714
2011-11-14,56.98,57.060001,55.810001,56.189999,2019900,46.581532
2011-11-11,56.419998,57.419998,56.110001,57.25,1796700,47.460274
2011-11-10,56.330002,56.610001,55.400002,55.75,2765200,46.216773
2011-11-09,57.099998,57.41,55.630001,55.759998,1950700,46.225062
2011-11-08,58.00,58.490002,56.709999,58.43,1250100,48.438494
2011-11-07,57.59,58.369999,56.900002,57.68,1661500,47.816744
2011-11-04,57.66,57.779999,56.700001,57.669998,1500600,47.808452
2011-11-03,58.049999,58.290001,56.490002,58.139999,2155400,48.198084
2011-11-02,57.110001,57.82,56.330002,57.349998,2302500,47.543172
2011-11-01,56.349998,57.560001,55.990002,56.27,3614000,46.647854
2011-10-31,58.240002,58.900002,57.599998,58.139999,2033500,48.198084
2011-10-28,58.150002,58.830002,58.07,58.799999,1971100,48.745224
2011-10-27,57.900002,59.119999,57.119999,58.68,2167600,48.645745
2011-10-26,56.080002,56.299999,55.130001,56.02,1919000,46.440604
2011-10-25,56.00,56.25,55.369999,55.610001,2190500,46.100713
