Date,Open,High,Low,Close,Volume,Adj Close
2007-12-31,59.419998,59.419998,58.50,58.610001,399300,46.268819
2007-12-28,58.450001,59.200001,58.450001,59.119999,287300,46.67143
2007-12-27,59.34,59.34,58.279999,58.560001,299700,46.229348
2007-12-26,58.919998,59.380001,58.610001,59.049999,286000,46.61617
2007-12-24,59.509998,59.509998,58.619999,58.919998,202400,46.513542
2007-12-21,59.27,59.27,58.419998,58.799999,275800,46.016199
2007-12-20,58.50,58.50,57.419998,57.830002,246800,45.25709
2007-12-19,57.310001,57.91,57.169998,57.599998,249600,45.077092
2007-12-18,57.509998,58.799999,56.849998,57.759998,289500,45.202306
2007-12-17,58.93,58.93,57.00,57.490002,653000,44.99101
2007-12-14,60.110001,60.110001,58.43,58.700001,319600,45.937941
2007-12-13,61.200001,61.200001,59.349998,60.130001,408700,47.057043
2007-12-12,62.139999,62.139999,60.50,61.060001,309300,47.78485
2007-12-11,62.00,62.00,59.759998,60.169998,325200,47.088344
2007-12-10,61.52,61.900002,61.380001,61.779999,297200,48.348312
2007-12-07,62.00,62.00,61.139999,61.200001,186700,47.894412
2007-12-06,60.849998,61.66,60.59,61.650002,214400,48.246577
2007-12-05,60.00,61.07,60.00,60.900002,194600,47.659636
2007-12-04,60.259998,60.259998,59.630001,59.759998,173700,46.767483
2007-12-03,60.00,60.369999,60.00,60.139999,123100,47.064867
2007-11-30,61.549999,61.549999,60.029999,60.34,338500,47.221386
2007-11-29,59.580002,60.459999,59.580002,60.310001,278300,47.197909
2007-11-28,59.380001,60.599998,58.860001,60.299999,248900,47.190081
2007-11-27,57.68,58.880001,57.68,58.880001,164800,46.078807
2007-11-26,60.700001,60.700001,57.619999,57.709999,317800,45.163177
2007-11-23,57.849998,58.93,57.849998,58.93,133200,46.117936
2007-11-21,58.830002,58.830002,57.099998,57.490002,248100,44.99101
2007-11-20,59.119999,59.27,58.18,58.849998,261400,46.055327
2007-11-19,59.68,59.68,57.599998,57.959999,285100,45.358824
2007-11-16,58.959999,59.66,58.759998,59.549999,226100,46.60314
2007-11-15,59.77,59.990002,58.849998,58.939999,371600,46.125761
2007-11-14,61.279999,61.310001,60.16,60.27,448800,47.166605
2007-11-13,58.73,60.509998,58.73,60.509998,182000,47.354424
2007-11-12,60.00,60.00,58.330002,58.330002,218500,45.648384
2007-11-09,60.830002,60.830002,59.66,60.049999,507700,46.994434
2007-11-08,62.00,62.00,60.099998,61.32,269600,47.988322
2007-11-07,62.060001,62.150002,60.709999,61.080002,461000,47.800502
2007-11-06,62.00,62.549999,61.610001,62.549999,189700,48.950905
2007-11-05,61.150002,61.380001,60.00,61.200001,341000,47.894412
2007-11-02,62.25,62.25,61.50,62.18,205600,48.661348
2007-11-01,62.790001,62.790001,61.630001,62.00,368000,48.520482
2007-10-31,63.00,63.720001,62.68,63.490002,225600,49.68654
2007-10-30,62.84,62.84,62.50,62.540001,197000,48.943081
2007-10-29,62.82,63.119999,62.639999,63.080002,165800,49.365679
2007-10-26,61.830002,62.310001,61.700001,62.290001,248500,48.747434
2007-10-25,61.02,61.119999,60.419998,60.900002,108600,47.659636
2007-10-24,60.849998,60.98,59.66,60.98,120300,47.722242
2007-10-23,60.849998,60.98,60.349998,60.98,138600,47.722242
2007-10-22,59.419998,60.00,59.00,60.00,294600,46.955305
2007-10-19,61.110001,61.220001,59.810001,60.040001,357800,46.98661
2007-10-18,61.209999,61.580002,61.009998,61.549999,108600,48.168317
2007-10-17,61.23,61.400002,60.630001,61.220001,122500,47.910064
2007-10-16,61.00,61.029999,60.360001,60.549999,163800,47.385728
2007-10-15,62.110001,62.139999,61.189999,61.48,202900,48.113536
2007-10-12,61.650002,62.02,61.610001,61.869999,111400,48.418745
2007-10-11,62.150002,62.459999,61.27,61.27,210200,47.949193
2007-10-10,61.470001,61.619999,61.139999,61.299999,248600,47.97267
2007-10-09,61.07,61.610001,60.900002,61.610001,217200,48.215273
2007-10-08,61.09,61.09,60.529999,60.82,169800,47.597028
2007-10-05,60.950001,61.50,60.950001,61.41,209000,48.058755
2007-10-04,60.349998,60.509998,60.00,60.380001,222800,47.25269
2007-10-03,60.580002,60.580002,60.080002,60.25,189200,47.150952
2007-10-02,60.84,60.84,60.330002,60.700001,179500,47.503118
2007-10-01,59.970001,60.799999,59.900002,60.720001,131600,47.51877
2007-09-28,59.869999,59.91,59.490002,59.689999,244100,46.712702
2007-09-27,59.599998,59.700001,59.419998,59.650002,160100,46.681401
2007-09-26,58.959999,59.080002,58.610001,58.610001,268900,45.867508
2007-09-25,58.349998,58.66,58.220001,58.57,169200,45.836204
2007-09-24,58.75,58.919998,58.369999,58.52,458900,45.797075
2007-09-21,58.27,58.509998,58.16,58.360001,140800,45.671861
2007-09-20,58.189999,58.200001,57.650002,57.990002,112500,45.382304
2007-09-19,58.209999,58.400002,57.759998,57.93,285800,45.335348
2007-09-18,56.07,57.75,55.869999,57.75,422400,45.194481
2007-09-17,55.93,55.98,55.290001,55.59,160300,43.504091
2007-09-14,56.099998,56.349998,55.950001,56.200001,146300,43.98147
2007-09-13,56.490002,56.740002,56.360001,56.459999,80100,44.184942
2007-09-12,55.950001,56.290001,55.689999,56.099998,126800,43.903209
2007-09-11,55.75,56.060001,55.560001,56.060001,146800,43.871908
2007-09-10,55.509998,55.509998,54.529999,55.18,76600,43.183229
2007-09-07,55.419998,55.509998,54.939999,55.18,176100,43.183229
2007-09-06,55.950001,56.209999,55.630001,56.07,68100,43.879733
2007-09-05,55.900002,55.900002,55.41,55.619999,357200,43.527567
2007-09-04,56.049999,56.810001,55.799999,56.630001,150200,44.317983
2007-08-31,56.290001,56.48,55.849998,56.23,102500,44.004947
2007-08-30,54.43,55.50,54.43,54.93,101000,42.987582
2007-08-29,54.52,55.330002,54.439999,55.32,113000,43.292791
2007-08-28,54.970001,54.970001,53.759998,53.759998,206000,42.071952
2007-08-27,55.450001,55.50,55.00,55.240002,84200,43.230186
2007-08-24,54.810001,55.560001,54.610001,55.560001,114000,43.480614
2007-08-23,54.959999,55.07,54.25,54.619999,272800,42.744979
2007-08-22,53.889999,54.419998,53.880001,54.419998,126300,42.588461
2007-08-21,52.919998,53.119999,52.630001,52.900002,146100,41.398929
2007-08-20,53.299999,53.32,52.389999,53.209999,144400,41.641529
2007-08-17,54.00,64.510002,51.009998,53.080002,263000,41.539795
2007-08-16,51.700001,52.00,50.400002,51.759998,424100,40.506775
2007-08-15,53.02,53.650002,52.50,52.509998,358900,41.093717
2007-08-14,55.080002,55.080002,53.810001,53.849998,172700,42.142385
2007-08-13,55.450001,55.619999,54.50,54.50,135300,42.651069
2007-08-10,54.25,54.93,54.00,54.599998,193400,42.729327
2007-08-09,55.799999,55.810001,54.900002,55.049999,234500,43.081492
2007-08-08,56.700001,57.389999,56.610001,57.040001,195700,44.638844
2007-08-07,55.57,56.380001,55.389999,56.09,188900,43.895385
2007-08-06,55.200001,56.02,55.00,56.02,187000,43.840604
2007-08-03,56.240002,56.240002,55.00,55.00,109000,43.042363
2007-08-02,56.50,56.50,55.950001,56.360001,115400,44.106684
2007-08-01,55.950001,56.459999,55.240002,56.369999,193200,44.114509
2007-07-31,57.00,57.349998,56.25,56.34,208500,44.091032
2007-07-30,56.220001,56.650002,55.91,56.619999,193800,44.310156
2007-07-27,56.290001,56.75,55.330002,56.75,183600,44.411893
2007-07-26,57.400002,57.400002,55.549999,56.330002,271000,44.083207
2007-07-25,58.560001,58.720001,57.75,58.290001,199500,45.61708
2007-07-24,59.189999,59.189999,58.049999,58.580002,165300,45.844031
2007-07-23,59.599998,59.599998,59.23,59.549999,123500,46.60314
2007-07-20,59.48,59.48,58.57,58.790001,195700,46.008374
2007-07-19,59.50,59.549999,59.259998,59.419998,133100,46.501403
2007-07-18,59.099998,59.099998,58.50,58.990002,129100,46.164892
2007-07-17,59.450001,59.450001,59.209999,59.419998,178200,46.501403
2007-07-16,59.48,59.630001,59.200001,59.299999,193600,46.407493
2007-07-13,59.599998,59.700001,59.349998,59.509998,191400,46.571836
2007-07-12,58.759998,59.580002,58.639999,59.540001,169600,46.595315
2007-07-11,58.200001,58.52,57.990002,58.450001,155900,45.742294
2007-07-10,58.540001,58.540001,57.93,57.970001,205200,45.366652
2007-07-09,58.849998,58.900002,58.650002,58.779999,174800,46.000547
2007-07-06,58.09,58.470001,58.02,58.389999,211800,45.695338
2007-07-05,58.299999,58.299999,57.630001,57.990002,184400,45.382304
2007-07-03,58.099998,58.18,57.900002,58.060001,95700,45.437085
2007-07-02,57.200001,57.50,57.200001,57.419998,162500,44.936226
2007-06-29,56.970001,57.200001,56.52,57.00,89100,44.60754
2007-06-28,56.799999,56.959999,56.599998,56.610001,231600,44.302331
2007-06-27,56.00,56.610001,55.759998,56.610001,126400,44.302331
2007-06-26,56.82,56.82,56.200001,56.209999,84100,43.989295
2007-06-25,56.599998,56.919998,56.130001,56.240002,136600,44.012774
2007-06-22,57.200001,57.200001,56.330002,56.43,149600,44.161465
2007-06-21,57.02,58.439999,56.52,57.290001,90100,44.834491
2007-06-20,57.650002,57.650002,56.669998,56.73,184300,44.396241
2007-06-19,57.259998,57.369999,57.02,57.220001,107000,44.77971
2007-06-18,57.349998,57.50,57.18,57.259998,79400,44.811012
2007-06-15,57.299999,57.380001,57.040001,57.169998,126900,44.740579
2007-06-14,56.00,56.490002,56.00,56.369999,97200,44.114509
2007-06-13,55.48,55.959999,55.389999,55.959999,139600,43.793647
2007-06-12,55.700001,55.900002,55.150002,55.200001,116100,43.198882
